p,q,nobs,parameters,sequence,trend,llf,aic,bic,mu_pct,sigma2_pct,sigma_pct,ar,ma,params_json,converged,min_ar_root,min_ma_root,method,attempts,numerical_attempts,status,delta_bic,selected,scale
1,0,4428,3,annual_trading_time,c,1534.2293861145035,-3062.458772229007,-3043.2716623475217,-0.003663822908066,0.0292801836685972,0.171114533773719,[0.006420445611276824],[],"[-0.0036638229080660075, 0.006420445611276824, 0.02928018366859723]",True,155.7524291216808,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,8.213158771671715,False,30min
0,2,4428,4,annual_trading_time,c,1535.2663092935918,-3062.532618587184,-3036.9498054118694,-0.0036638876936064,0.0292664683371153,0.1710744526138119,[],"[0.006470223189732579, -0.021516256795793644]","[-0.0036638876936064646, 0.006470223189732579, -0.021516256795793644, 0.02926646833711537]",True,inf,6.668667707980213,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 0, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,14.535015707323964,False,30min
1,1,4428,4,annual_trading_time,c,1536.2240805819447,-3064.4481611638894,-3038.865347988575,-0.0036640895463041,0.0292537360201225,0.1710372357708184,[-0.9465445037323519],[0.9564601169445696],"[-0.003664089546304139, -0.9465445037323519, 0.9564601169445696, 0.029253736020122514]",True,1.0564743612760583,1.045521901315153,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.670151550053788e-07, ""warning"": """"}]",eligible,12.61947313061819,False,30min
2,0,4428,4,annual_trading_time,c,1535.278146921728,-3062.556293843456,-3036.9734806681417,-0.0036638825221727,0.029266313284982,0.1710739994417095,"[0.00656037686862045, -0.021758812871307938]",[],"[-0.003663882522172714, 0.00656037686862045, -0.021758812871307938, 0.029266313284982023]",True,6.779261732519597,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925481574333e-08, ""warning"": """"}]",eligible,14.511340451051638,False,30min
0,3,4428,5,annual_trading_time,c,1535.273711167557,-3060.547422335114,-3028.5689058659714,-0.0036638482641068,0.0292663707397343,0.1710741673653108,[],"[0.006524470799220602, -0.021394253772700943, -0.0018488343429380791]","[-0.0036638482641068197, 0.006524470799220602, -0.021394253772700943, -0.0018488343429380791, 0.029266370739734374]",True,inf,5.699279107020481,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,22.91591525322201,False,30min
1,2,4428,5,annual_trading_time,c,1535.2710240627057,-3060.5420481254114,-3028.563531656269,-0.0036638639494604,0.0292664078380388,0.1710742757928229,[0.05203372654040225],"[-0.04552646173897543, -0.02180193353963466]","[-0.003663863949460431, 0.05203372654040225, -0.04552646173897543, -0.02180193353963466, 0.029266407838038844]",True,19.21830448225801,5.8084707391115815,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 8.215850963148665e-08, ""warning"": """"}]",eligible,22.921289462924506,False,30min
2,1,4428,5,annual_trading_time,c,1535.2904434215598,-3060.5808868431195,-3028.602370373977,-0.0036638443660073,0.0292661520734743,0.1710735282662817,"[0.08413632134150043, -0.022318100898613732]",[-0.07761238157069336],"[-0.0036638443660073363, 0.08413632134150043, -0.022318100898613732, -0.07761238157069336, 0.029266152073474314]",True,6.693779184307205,12.88454212797411,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 8.215850923242423e-08, ""warning"": """"}]",eligible,22.88245074521637,False,30min
3,0,4428,5,annual_trading_time,c,1535.2988456284563,-3060.597691256913,-3028.6191747877706,-0.003663813171688,0.0292660379559612,0.1710731947324339,"[0.006494483406848758, -0.021738792891047576, -0.0030573461614899007]",[],"[-0.0036638131716880892, 0.006494483406848758, -0.021738792891047576, -0.0030573461614899007, 0.029266037955961256]",True,5.618377149792932,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,22.865646331422795,False,30min
0,4,4428,6,annual_trading_time,c,1535.3093089825088,-3058.6186179650176,-3020.2443982020463,-0.0036638546247664,0.029265899868736,0.1710727911408943,[],"[0.006221454010416082, -0.021421931436799962, -0.0017024972223979183, 0.004029803916590765]","[-0.0036638546247664376, 0.006221454010416082, -0.021421931436799962, -0.0017024972223979183, 0.004029803916590765, 0.02926589986873607]",True,inf,3.884824878322756,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 0, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,31.240422917147043,False,30min
1,3,4428,6,annual_trading_time,c,1535.2745890245214,-3058.549178049043,-3020.174958286072,-0.0036638464364378,0.0292663471587772,0.1710740984450226,[-0.051992003162461164],"[0.05851224069271126, -0.021049076403733533, -0.0030602710528463413]","[-0.003663846436437887, -0.051992003162461164, 0.05851224069271126, -0.021049076403733533, -0.0030602710528463413, 0.029266347158777288]",True,19.23372709597794,5.868423977151951,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 26, ""gls_iterations"": 1, ""gradient_per_observation"": 6.367284497544764e-07, ""warning"": """"}]",eligible,31.30986283312177,False,30min
2,2,4428,6,annual_trading_time,c,1538.2740729348634,-3064.548145869727,-3026.1739261067555,-0.0036641253227708,0.0292266471419348,0.1709580274275965,"[0.4200453612254472, -0.8751944256058817]","[-0.4159828014908198, 0.8542608454029155]","[-0.0036641253227708104, 0.4200453612254472, -0.8751944256058817, -0.4159828014908198, 0.8542608454029155, 0.029226647141934854]",True,1.0689262161732975,1.081943916741089,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.724114307088496e-07, ""warning"": """"}]",eligible,25.310895012437868,False,30min
3,1,4428,6,annual_trading_time,c,1536.233963742926,-3060.467927485852,-3022.0937077228805,-0.0038145623524276,0.0292535270167549,0.1710366247818136,"[0.9956605984751554, -0.02826745295064766, 0.024568696502537107]",[-0.9894662301401506],"[-0.0038145623524276544, 0.9956605984751554, -0.02826745295064766, 0.024568696502537107, -0.9894662301401506, 0.02925352701675491]",True,1.0079334850376105,1.0106459114409163,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 3.9025291885401513e-07, ""warning"": """"}]",eligible,29.391113396312903,False,30min
4,0,4428,6,annual_trading_time,c,1535.3429376117083,-3058.6858752234166,-3020.3116554604453,-0.0036638228852933,0.029265454330481,0.1710714889468174,"[0.006508790766490448, -0.0216427553422856, -0.0030873552338669566, 0.004462093967406507]",[],"[-0.0036638228852933457, 0.006508790766490448, -0.0216427553422856, -0.0030873552338669566, 0.004462093967406507, 0.029265454330481087]",True,3.562325866189297,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,31.17316565874808,False,30min
0,5,4428,7,annual_trading_time,c,1538.2824085394222,-3062.5648170788445,-3017.794894022045,-0.003662358494021,0.0292265828863919,0.1709578394996612,[],"[0.0069897737912518985, -0.020410892622711754, -0.0023044949386844165, 0.004041010146387871, 0.03654226676480804]","[-0.0036623584940210594, 0.0069897737912518985, -0.020410892622711754, -0.0023044949386844165, 0.004041010146387871, 0.03654226676480804, 0.029226582886391923]",True,inf,1.9182028132602285,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627407871663e-08, ""warning"": """"}]",eligible,33.689927097148484,False,30min
1,4,4428,7,annual_trading_time,c,1535.844583335186,-3057.6891666703723,-3012.9192436135727,-0.0036635289548542,0.0292588146227184,0.1710520816088435,[0.5540128936146559],"[-0.5480982183869085, -0.024476025879862296, 0.01021552829416342, 0.014122987373596553]","[-0.003663528954854223, 0.5540128936146559, -0.5480982183869085, -0.024476025879862296, 0.01021552829416342, 0.014122987373596553, 0.029258814622718485]",True,1.8050121423627927,2.1928189088568857,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.2323776384863638e-07, ""warning"": """"}]",eligible,38.565577505620695,False,30min
2,3,4428,7,annual_trading_time,c,1538.2915238817395,-3062.583047763479,-3017.8131247066794,-0.003664256353645,0.0292264190292956,0.1709573602665167,"[0.43030725735440345, -0.8770160295023279]","[-0.42417942626813776, 0.854876861508088, 0.0032776439702099807]","[-0.003664256353645083, 0.43030725735440345, -0.8770160295023279, -0.42417942626813776, 0.854876861508088, 0.0032776439702099807, 0.0292264190292956]",True,1.0678155339096522,1.0805194376548175,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.6701515648761063e-07, ""warning"": """"}]",eligible,33.67169641251394,False,30min
3,2,4428,7,annual_trading_time,c,1538.2914705624407,-3062.582941124881,-3017.813018068082,-0.0036642559532511,0.0292264186220273,0.1709573590753768,"[0.4341006356635504, -0.8786317927085657, 0.003347662089958094]","[-0.42797901913302544, 0.8564818820361427]","[-0.003664255953251162, 0.4341006356635504, -0.8786317927085657, 0.003347662089958094, -0.42797901913302544, 0.8564818820361427, 0.029226418622027323]",True,1.0678318030891365,1.080540152667216,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.929510581309735e-07, ""warning"": """"}]",eligible,33.67180305111151,False,30min
4,1,4428,7,annual_trading_time,c,1535.9182414817142,-3057.8364829634284,-3013.0665599066288,-0.0036635412260011,0.029257844213527,0.1710492449954897,"[0.5672052402301556, -0.02508199423527321, 0.009038440165280708, 0.015559656207818847]",[-0.5608240949458205],"[-0.0036635412260011112, 0.5672052402301556, -0.02508199423527321, 0.009038440165280708, 0.015559656207818847, -0.5608240949458205, 0.029257844213527073]",True,1.6216527055248156,1.7830902933951276,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925482286945e-08, ""warning"": """"}]",eligible,38.41826121256463,False,30min
5,0,4428,7,annual_trading_time,c,1538.385674504976,-3062.771349009952,-3018.0014259531526,-0.0036623308474044,0.0292252164536488,0.1709538430502481,"[0.006343154463888596, -0.021522841870728813, -0.0022958278358426194, 0.004214303372135753, 0.03705297441054394]",[],"[-0.003662330847404426, 0.006343154463888596, -0.021522841870728813, -0.0022958278358426194, 0.004214303372135753, 0.03705297441054394, 0.029225216453648867]",True,1.894089474567612,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627411434724e-08, ""warning"": """"}]",eligible,33.48339516604074,False,30min
1,5,4428,8,annual_trading_time,c,1538.3692511885438,-3060.738502377088,-3009.572876026459,-0.0036626450856139,0.0292254359309593,0.170954484968834,[-0.12776377857866436],"[0.13445041663739446, -0.01958951274122324, -0.0048877099286647315, 0.0038844191183171287, 0.03723494051960163]","[-0.003662645085613913, -0.12776377857866436, 0.13445041663739446, -0.01958951274122324, -0.0048877099286647315, 0.0038844191183171287, 0.03723494051960163, 0.029225435930959314]",True,7.826944468336136,1.8289161732070136,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-08, ""warning"": """"}]",eligible,41.911945092734186,False,30min
2,4,4428,8,annual_trading_time,c,1537.1222385841593,-3058.2444771683186,-3007.07885081769,-0.0036623209572281,0.0292419083007717,0.1710026558295857,"[1.1624321496669812, -0.7737510297230157]","[-1.1564445585386678, 0.7454709449667769, 0.030480700931921626, -0.0032160876469871113]","[-0.0036623209572281016, 1.1624321496669812, -0.7737510297230157, -1.1564445585386678, 0.7454709449667769, 0.030480700931921626, -0.0032160876469871113, 0.02924190830077176]",True,1.1368400891411323,1.1263637013918657,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.875547823134848e-07, ""warning"": """"}]",eligible,44.4059703015032,False,30min
3,3,4428,8,annual_trading_time,c,1539.957260517439,-3063.914521034878,-3012.748894684249,-0.0036645601146738,0.0292043757913278,0.1708928781176321,"[-0.5160444606490429, -0.47179112372622906, -0.8411977329175048]","[0.5266156654063592, 0.4508064338057067, 0.8305713451450895]","[-0.003664560114673887, -0.5160444606490429, -0.47179112372622906, -0.8411977329175048, 0.5266156654063592, 0.4508064338057067, 0.8305713451450895, 0.02920437579132789]",True,1.0519515132090764,1.0424602586632057,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.4377739185510167e-07, ""warning"": """"}]",eligible,38.73592643494385,False,30min
4,2,4428,8,annual_trading_time,c,1537.12575278225,-3058.2515055645,-3007.0858792138715,-0.0036623400430693,0.0292418739348489,0.1710025553459625,"[1.198906051293463, -0.8183177772194641, 0.031671836265851155, -0.004385986854527199]","[-1.1928913285584652, 0.7896733999424843]","[-0.003662340043069338, 1.198906051293463, -0.8183177772194641, 0.031671836265851155, -0.004385986854527199, -1.1928913285584652, 0.7896733999424843, 0.029241873934848974]",True,1.1359831094260957,1.1253205387401792,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.1091398746377272e-06, ""warning"": """"}]",eligible,44.39894190532186,False,30min
5,1,4428,8,annual_trading_time,c,1538.491417454583,-3060.982834909166,-3009.817208558537,-0.0036626356807291,0.0292238202853775,0.1709497595358869,"[-0.13474024971716325, -0.020603724870819823, -0.005342954464248436, 0.0037764565890802786, 0.03794237840099288]",[0.1412828711390875],"[-0.0036626356807291094, -0.13474024971716325, -0.020603724870819823, -0.005342954464248436, 0.0037764565890802786, 0.03794237840099288, 0.1412828711390875, 0.029223820285377573]",True,1.8712760245782067,7.077998853913004,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.107925484424779e-08, ""warning"": """"}]",eligible,41.667612560655925,False,30min
2,5,4428,9,annual_trading_time,c,1538.905879646356,-3059.811759292712,-3002.2504296482552,-0.0036621307091212,0.0292183433423425,0.1709337396254542,"[0.022507522124494708, -0.46659904803305513]","[-0.01587655353233404, 0.44549452421570424, 0.001372421871353547, -0.0039402321712898565, 0.03443471861874284]","[-0.0036621307091212188, 0.022507522124494708, -0.46659904803305513, -0.01587655353233404, 0.44549452421570424, 0.001372421871353547, -0.0039402321712898565, 0.03443471861874284, 0.029218343342342582]",True,1.4639561747467238,1.432520566276487,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.464755289372167e-07, ""warning"": """"}]",eligible,49.234391470938135,False,30min
3,4,4428,9,annual_trading_time,c,1538.6203844711015,-3059.2407689422034,-3001.6794392977467,-0.0036625275216233,0.0292220636054173,0.1709446214579953,"[0.213180965238499, 0.3211937139884863, -0.7464598899727851]","[-0.20654068330882183, -0.3475992623832127, 0.75747787584016, 0.017494737023872574]","[-0.003662527521623383, 0.213180965238499, 0.3211937139884863, -0.7464598899727851, -0.20654068330882183, -0.3475992623832127, 0.75747787584016, 0.017494737023872574, 0.02922206360541732]",True,1.0519089106206705,1.0424967151151652,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 3.697132935982301e-07, ""warning"": """"}]",eligible,49.805381821446645,False,30min
4,3,4428,9,annual_trading_time,c,1538.6271444999502,-3059.2542889999004,-3001.692959355444,-0.0036625066114567,0.0292219699417006,0.1709443474985373,"[0.2330982868282842, 0.3158847098195185, -0.7510462742477486, 0.01743378603404831]","[-0.22632292160181125, -0.3423218523092694, 0.7624277262938923]","[-0.003662506611456752, 0.2330982868282842, 0.3158847098195185, -0.7510462742477486, 0.01743378603404831, -0.22632292160181125, -0.3423218523092694, 0.7624277262938923, 0.029221969941700694]",True,1.051956139961785,1.042525870820803,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0539627422123895e-07, ""warning"": """"}]",eligible,49.791861763749694,False,30min
5,2,4428,9,annual_trading_time,c,1538.9330878398978,-3059.866175679796,-3002.304846035339,-0.0036622266338829,0.0292179814651835,0.1709326810916613,"[-0.018984309630146114, -0.4382111922742449, -0.00017114725812992886, -0.0034626289437853165, 0.03515110591077319]","[0.02537972949401848, 0.41756675129843956]","[-0.00366222663388292, -0.018984309630146114, -0.4382111922742449, -0.00017114725812992886, -0.0034626289437853165, 0.03515110591077319, 0.02537972949401848, 0.41756675129843956, 0.029217981465183597]",True,1.454369565774367,1.5475227584516658,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 1.0269813703935833e-07, ""warning"": """"}]",eligible,49.17997508385452,False,30min
3,5,4428,10,annual_trading_time,c,1540.1460084505206,-3060.2920169010413,-2996.334983962756,-0.0036642816687648,0.0292018747178051,0.1708855602963724,"[-0.5273458031562108, -0.46646225328718977, -0.8133685261503318]","[0.5342513693823749, 0.4490676886626461, 0.8021264848287357, -0.001521840818334885, 0.008793712763761296]","[-0.003664281668764815, -0.5273458031562108, -0.46646225328718977, -0.8133685261503318, 0.5342513693823749, 0.4490676886626461, 0.8021264848287357, -0.001521840818334885, 0.008793712763761296, 0.029201874717805144]",True,1.0584168563969203,1.046735044680692,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 4.518718032867257e-07, ""warning"": """"}]",eligible,55.14983715643757,False,30min
4,4,4428,10,annual_trading_time,c,1540.80043497343,-3061.6008699468603,-2997.643837008575,-0.0038167551893393,0.0291931331567634,0.170859981144689,"[0.47986254153612806, 0.04491109619714451, -0.37756249142125564, 0.8316021368185733]","[-0.4677521773364233, -0.075510397477773, 0.3892909542713391, -0.8183036483158957]","[-0.00381675518933938, 0.47986254153612806, 0.04491109619714451, -0.37756249142125564, 0.8316021368185733, -0.4677521773364233, -0.075510397477773, 0.3892909542713391, -0.8183036483158957, 0.029193133156763498]",True,1.0075851816848544,1.010035319334466,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 3.0809441133185846e-06, ""warning"": """"}]",eligible,53.84098411061859,False,30min
5,3,4428,10,annual_trading_time,c,1540.1440483715478,-3060.288096743096,-2996.33106380481,-0.0036642892071797,0.0292018951306369,0.170885620022976,"[-0.5346994417910922, -0.4602618756525235, -0.812167324540737, -0.001398010144470982, 0.00875562237247535]","[0.541641787903311, 0.44288384427509303, 0.800661526704726]","[-0.0036642892071797844, -0.5346994417910922, -0.4602618756525235, -0.812167324540737, -0.001398010144470982, 0.00875562237247535, 0.541641787903311, 0.44288384427509303, 0.800661526704726, 0.029201895130636934]",True,1.0584524338525805,1.0467553829388478,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 7.805058416345195e-07, ""warning"": """"}]",eligible,55.153757314383256,False,30min
4,5,4428,11,annual_trading_time,c,1543.6242887137005,-3065.248577427401,-2994.895841195287,-0.0036676839078144,0.0291551310356889,0.1707487365566403,"[-1.279581654614727, -1.1161559408591635, -1.0614172166120381, -0.861492841048231]","[1.2878438980274878, 1.107056374964007, 1.0375129995938344, 0.8465257816520168, 0.009904951967972739]","[-0.0036676839078144054, -1.279581654614727, -1.1161559408591635, -1.0614172166120381, -0.861492841048231, 1.2878438980274878, 1.107056374964007, 1.0375129995938344, 0.8465257816520168, 0.009904951967972739, 0.029155131035688963]",True,1.0050238960287885,1.0085082674846113,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 2.0334231260780318e-06, ""warning"": """"}]",eligible,56.58897992390621,False,30min
5,4,4428,11,annual_trading_time,c,1543.6230928018967,-3065.246185603793,-2994.89344937168,-0.0036676787459937,0.0291550900871672,0.1707486166478874,"[-1.2680345948715317, -1.101140935497448, -1.0479647800497014, -0.848697134186133, 0.010149769683353595]","[1.276249778365178, 1.0919627499208846, 1.0241793636895993, 0.8340227899924311]","[-0.003667678745993704, -1.2680345948715317, -1.101140935497448, -1.0479647800497014, -0.848697134186133, 0.010149769683353595, 1.276249778365178, 1.0919627499208846, 1.0241793636895993, 0.8340227899924311, 0.029155090087167233]",True,1.0050163554181573,1.0084954987068755,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 2, ""gls_iterations"": 2, ""gradient_per_observation"": 1.6431701846484847e-06, ""warning"": """"}]",eligible,56.59137174751368,False,30min
5,5,4428,12,annual_trading_time,c,1544.4106797517088,-3064.8213595034176,-2988.072919977475,-0.0038207899923768,0.0291445365827693,0.1707177102200277,"[-0.3140809358508522, 0.14801303691330836, 0.07320336406527861, 0.20830982540314186, 0.8431131850955066]","[0.3182536509233175, -0.16458852296571247, -0.08801156654560027, -0.19888330110391525, -0.812332310648136]","[-0.0038207899923768922, -0.3140809358508522, 0.14801303691330836, 0.07320336406527861, 0.20830982540314186, 0.8431131850955066, 0.3182536509233175, -0.16458852296571247, -0.08801156654560027, -0.19888330110391525, -0.812332310648136, 0.029144536582769366]",True,1.0047183117885212,1.0079791200303168,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 2, ""gls_iterations"": 3, ""gradient_per_observation"": 2.1155816127349242e-06, ""warning"": """"}]",eligible,63.41190114171832,False,30min
0,0,2214,2,annual_trading_time,c,-23.572861022089,51.145722044178,62.55083427071517,-0.0073276927878759,0.059809982390937,0.2445607948771368,[],[],"[-0.007327692787875977, 0.05980998239093701]",True,inf,inf,closed_form_gaussian_ml,1,"[{""method"": ""closed_form_gaussian_ml"", ""converged"": true, ""message"": ""mu=sample_mean; sigma2=sample_variance_ddof0"", ""iterations"": 0}]",eligible,0.0,True,60min
0,1,2214,3,annual_trading_time,c,-21.83376919156035,49.6675383831207,66.77520672292644,-0.007327897104426,0.059716054692261,0.2443686859895536,[],[-0.03842836843873012],"[-0.007327897104426046, -0.03842836843873012, 0.059716054692261086]",True,inf,26.022442290111584,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,4.224372452211277,False,60min
1,0,2214,3,annual_trading_time,c,-21.725781621505572,49.45156324301115,66.55923158281689,-0.0073279110873729,0.0597593459472609,0.2444572476881406,[-0.040843777553134675],[],"[-0.007327911087372981, -0.040843777553134675, 0.05975934594726093]",True,24.48353359821029,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 0.00082269423219888, ""warning"": """"}]",eligible,4.008397312101728,False,60min
