scale,segment,start,end,n,specification,test,trend,null,adf_max_lags,lag_rule,small_sample,status,statistic,pvalue,critical_1,critical_5,critical_10,lags,nobs,reject_5pct,warning
60min,2024-07-23,2024-07-23,2024-07-23,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4804210285458117,0.12031106406336639,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-23,2024-07-23,2024-07-23,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16901693332095682,0.33712895626021,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-23,2024-07-23,2024-07-23,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.492140265535522,0.11739841400932677,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-23,2024-07-23,2024-07-23,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4804210285458117,0.12031106406336639,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-23,2024-07-23,2024-07-23,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16901693332095682,0.33712895626021,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-24,2024-07-24,2024-07-24,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.957768274930108,2.6885121292673135e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-24,2024-07-24,2024-07-24,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.824361511154742,4.884085889091705e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-24,2024-07-24,2024-07-24,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12491367673102712,0.4766565392196298,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-24,2024-07-24,2024-07-24,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.957768274930108,2.6885121292673135e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-24,2024-07-24,2024-07-24,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.824361511154742,4.884085889091705e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-24,2024-07-24,2024-07-24,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.12491367673102712,0.4766565392196298,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-25,2024-07-25,2024-07-25,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.9469289572767976,0.0017153754211023267,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-25,2024-07-25,2024-07-25,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.0024629103888625,0.0013976694983035673,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-25,2024-07-25,2024-07-25,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14169944372556356,0.416476141905245,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-25,2024-07-25,2024-07-25,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.9469289572767976,0.0017153754211023267,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-25,2024-07-25,2024-07-25,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.0024629103888625,0.0013976694983035673,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-25,2024-07-25,2024-07-25,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14169944372556356,0.416476141905245,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.9748850136892955,0.037307324504954234,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.1962623465743683,0.0202020512143506,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15699186281651586,0.3694729043502311,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.9748850136892955,0.037307324504954234,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.1962623465743683,0.0202020512143506,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-26,2024-07-26,2024-07-26,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.15699186281651586,0.3694729043502311,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.218150946495102,0.1997237865422566,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.3102343225419153,0.16868844146370182,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.29271137295557104,0.1418939305185038,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.218150946495102,0.1997237865422566,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.3102343225419153,0.16868844146370182,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-29,2024-07-29,2024-07-29,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.29271137295557104,0.1418939305185038,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.273527459724588,0.1806480675647142,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4985883464303202,0.11581817324118038,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4502216669503265,0.05349322907802297,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.273527459724588,0.1806480675647142,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4985883464303202,0.11581817324118038,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-07-30,2024-07-30,2024-07-30,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.4502216669503265,0.05349322907802297,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-31,2024-07-31,2024-07-31,9,main,ADF,c,unit_root,0.0,bic,True,ok,-6.446798319094458,1.558631033563384e-08,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-31,2024-07-31,2024-07-31,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.73771278403059,3.1762637183396533e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-31,2024-07-31,2024-07-31,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.17048366618890748,0.33342508538154675,0.7428,0.4614,0.3475,2,9,False,
60min,2024-07-31,2024-07-31,2024-07-31,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-6.446798319094458,1.558631033563384e-08,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-07-31,2024-07-31,2024-07-31,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.73771278403059,3.1762637183396533e-09,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-07-31,2024-07-31,2024-07-31,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.17048366618890748,0.33342508538154675,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-01,2024-08-01,2024-08-01,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.841338177687701,0.05260720396061888,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-01,2024-08-01,2024-08-01,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6256933277380528,0.005288403636328436,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-01,2024-08-01,2024-08-01,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2253462558429411,0.2235662790258468,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-01,2024-08-01,2024-08-01,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.841338177687701,0.05260720396061888,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-01,2024-08-01,2024-08-01,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.6256933277380528,0.005288403636328436,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-01,2024-08-01,2024-08-01,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2253462558429411,0.2235662790258468,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-02,2024-08-02,2024-08-02,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.6671381764478257,0.004599860420125188,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-02,2024-08-02,2024-08-02,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4002442704591207,0.010950547263676792,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-02,2024-08-02,2024-08-02,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14787635003997587,0.3966783652564876,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-02,2024-08-02,2024-08-02,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.6671381764478257,0.004599860420125188,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-02,2024-08-02,2024-08-02,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.4002442704591207,0.010950547263676792,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-02,2024-08-02,2024-08-02,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.14787635003997587,0.3966783652564876,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-05,2024-08-05,2024-08-05,9,main,ADF,c,unit_root,0.0,bic,True,ok,-7.677395443791386,1.5358125567593225e-11,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-05,2024-08-05,2024-08-05,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.089217862845439,4.455256778223598e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-05,2024-08-05,2024-08-05,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1430943063946562,0.4120054282222558,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-05,2024-08-05,2024-08-05,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-7.677395443791386,1.5358125567593225e-11,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-05,2024-08-05,2024-08-05,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-7.089217862845439,4.455256778223598e-10,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-05,2024-08-05,2024-08-05,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1430943063946562,0.4120054282222558,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.0080776458951686,0.2830426029133633,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.0107346386403586,0.2818862597235344,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1819246587211864,0.3059203247788818,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.0080776458951686,0.2830426029133633,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.0107346386403586,0.2818862597235344,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-06,2024-08-06,2024-08-06,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1819246587211864,0.3059203247788818,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.0944741773611018,0.2467423601995377,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.029857315977101,0.2736370578305334,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16084289597089013,0.358893142937115,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.0944741773611018,0.2467423601995377,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.029857315977101,0.2736370578305334,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-07,2024-08-07,2024-08-07,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.16084289597089013,0.358893142937115,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.6478829533662132,0.45814475999049437,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.5786636657161892,0.49430195412952543,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.25487704413459267,0.18246532803257348,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.6478829533662132,0.45814475999049437,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.5786636657161892,0.49430195412952543,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-08,2024-08-08,2024-08-08,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.25487704413459267,0.18246532803257348,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-09,2024-08-09,2024-08-09,9,main,ADF,c,unit_root,0.0,bic,True,ok,-10.848369164422397,1.551383311953193e-19,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-09,2024-08-09,2024-08-09,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-11.880189128040302,6.204055600467382e-22,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-09,2024-08-09,2024-08-09,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2501674343011645,0.18850328935748142,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-09,2024-08-09,2024-08-09,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-10.848369164422397,1.551383311953193e-19,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-09,2024-08-09,2024-08-09,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-11.880189128040302,6.204055600467382e-22,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-09,2024-08-09,2024-08-09,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2501674343011645,0.18850328935748142,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-12,2024-08-12,2024-08-12,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.82379491691136,0.002673032053463519,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-12,2024-08-12,2024-08-12,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.884409260057438,0.0021526299587768622,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-12,2024-08-12,2024-08-12,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21154252228473275,0.2467097816344058,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-12,2024-08-12,2024-08-12,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.82379491691136,0.002673032053463519,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-12,2024-08-12,2024-08-12,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-3.884409260057438,0.0021526299587768622,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-12,2024-08-12,2024-08-12,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.21154252228473275,0.2467097816344058,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-13,2024-08-13,2024-08-13,9,main,ADF,c,unit_root,0.0,bic,True,ok,-3.7710826694177366,0.003217427502948114,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-13,2024-08-13,2024-08-13,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.688536830448063,8.842586379842316e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-13,2024-08-13,2024-08-13,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.20328695522546686,0.2615942054402611,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-13,2024-08-13,2024-08-13,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-3.7710826694177366,0.003217427502948114,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-13,2024-08-13,2024-08-13,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.688536830448063,8.842586379842316e-05,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-13,2024-08-13,2024-08-13,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.20328695522546686,0.2615942054402611,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.5597330218886554,0.1016084465555489,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.5721668030350178,0.09888734449679704,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.24365427441228765,0.19700795220515605,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.5597330218886554,0.1016084465555489,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.5721668030350178,0.09888734449679704,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-14,2024-08-14,2024-08-14,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.24365427441228765,0.19700795220515605,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,main,ADF,c,unit_root,0.0,bic,True,ok,-1.443849821970313,0.5610829406861717,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.3583501091482457,0.6020728390151393,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.30835164848193963,0.12857602637494592,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-1.443849821970313,0.5610829406861717,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-1.3583501091482457,0.6020728390151393,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-15,2024-08-15,2024-08-15,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.30835164848193963,0.12857602637494592,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-16,2024-08-16,2024-08-16,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.012027596533033,0.0013488243047259081,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-16,2024-08-16,2024-08-16,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.0442540240147995,1.3234459175664575e-07,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-16,2024-08-16,2024-08-16,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2421482019265603,0.19909971954644404,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-16,2024-08-16,2024-08-16,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.012027596533033,0.0013488243047259081,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-16,2024-08-16,2024-08-16,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-6.0442540240147995,1.3234459175664575e-07,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-16,2024-08-16,2024-08-16,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.2421482019265603,0.19909971954644404,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,main,ADF,c,unit_root,0.0,bic,True,ok,-2.4207377622407655,0.13596866609848268,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4332081087693065,0.13258214824604447,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.31174539639004656,0.12573606996648823,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-2.4207377622407655,0.13596866609848268,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-2.4332081087693065,0.13258214824604447,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,False,
60min,2024-08-19,2024-08-19,2024-08-19,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.31174539639004656,0.12573606996648823,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-20,2024-08-20,2024-08-20,9,main,ADF,c,unit_root,0.0,bic,True,ok,-4.21226998701938,0.0006280873634578472,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-20,2024-08-20,2024-08-20,9,main,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.227709750769302,0.0005912391683027649,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-20,2024-08-20,2024-08-20,9,main,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1950276242344685,0.27778897208927744,0.7428,0.4614,0.3475,2,9,False,
60min,2024-08-20,2024-08-20,2024-08-20,9,lag_sensitivity,ADF,c,unit_root,0.0,aic,True,ok,-4.21226998701938,0.0006280873634578472,-4.6651863281249994,-3.3671868750000002,-2.802960625,0,8,True,
60min,2024-08-20,2024-08-20,2024-08-20,9,lag_sensitivity,PP,c,unit_root,,Bartlett_short_bandwidth,True,ok,-4.227709750769302,0.0005912391683027649,-4.6651863281249994,-3.3671868750000002,-2.802960625,2,8,True,
60min,2024-08-20,2024-08-20,2024-08-20,9,lag_sensitivity,KPSS,c,level_or_trend_stationarity,,Bartlett_short_bandwidth,True,ok,0.1950276242344685,0.27778897208927744,0.7428,0.4614,0.3475,2,9,False,
